file_path,IMBS,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\LBP_MRF.cpp,19.838573455810547,159.9177703857422,52.37775421142578,13.296953201293945,13.920687675476074,10.130948066711426,31.58966636657715,5.136445045471191,13.638562202453613,10.130948066711426,5.627931594848633,7.450362682342529,79.3566665649414,14.132264137268066,LBP_MRF,159.9177703857422
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.h,2.4218006134033203,45.521541595458984,102.63127899169922,3.121209144592285,4.114274024963379,5.4006195068359375,2.331855058670044,4.5446248054504395,18.319774627685547,3.4218006134033203,5.4965739250183105,5.569327354431152,105.05327606201172,21.939428329467773,lb,105.05327606201172
bgslibrary\bgslibrary\algorithms\DPWrenGA.cpp,19.284162521362305,14.460862159729004,6.366671085357666,7.029565334320068,24.80772590637207,7.029565334320068,19.398256301879883,5.175836086273193,15.681614875793457,7.029565334320068,41.10063171386719,7.514902114868164,34.10765838623047,14.912854194641113,dp,41.10063171386719
bgslibrary\bgslibrary\algorithms\CodeBook.h,18.05256462097168,16.827411651611328,26.49840545654297,1.136825442314148,18.7579402923584,1.4761446714401245,0.45055973529815674,3.6147336959838867,1.4761446714401245,1.4761446714401245,2.5016725063323975,3.610513687133789,32.239810943603516,34.39041519165039,main,34.39041519165039
bgslibrary\gui\mfc\src\resource.h,0.0,4.535933494567871,0.0,0.0,0.0,0.0,0.12599816918373108,1.0006518363952637,0.0,0.0,0.7150322198867798,0.0,0.4650402069091797,0.0,LBP_MRF,4.535933494567871
bgslibrary\bgslibrary\IFrameProcessor.h,0.0,5.3684821128845215,0.0,0.0,0.0,0.0,0.14912450313568115,1.001843810081482,0.0,0.0,0.14912450313568115,0.14912450313568115,0.2982490062713623,6.813981056213379,main,6.813981056213379
bgslibrary\bgslibrary\algorithms\DPWrenGA.h,18.300100326538086,6.604393005371094,2.605013847351074,1.1406769752502441,22.26742172241211,1.1406769752502441,0.17381145060062408,3.2831525802612305,1.1406769752502441,1.1406769752502441,91.55360412597656,3.613426923751831,1.5058845281600952,12.918516159057617,dp,91.55360412597656
bgslibrary\bgslibrary\algorithms\DPZivkovicAGMM.h,18.300100326538086,6.604393005371094,2.605013847351074,1.1406769752502441,22.26742172241211,1.1406769752502441,3.0234262943267822,3.2831525802612305,1.1406769752502441,1.1406769752502441,97.2528305053711,3.613426923751831,15.753957748413086,12.918516159057617,dp,97.2528305053711
bgslibrary\wrapper\java\bgslibrary_java_module.cpp,24.657302856445312,134.98179626464844,46.48612594604492,97.76658630371094,20.336265563964844,113.62351989746094,59.1950569152832,118.6374740600586,72.57780456542969,111.7384033203125,45.634857177734375,5.696206092834473,75.8060531616211,17.197404861450195,LBP_MRF,134.98179626464844
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.cpp,1.834587812423706,43.685638427734375,2.2666029930114746,1.1254602670669556,18.17898941040039,1.834587812423706,0.176811084151268,3.9616663455963135,1.834587812423706,1.834587812423706,95.85272979736328,3.488394260406494,123.85150146484375,15.960895538330078,lb,123.85150146484375
bgslibrary\bgslibrary\utils\ILoadSaveConfig.h,0.39491787552833557,2.859738349914551,3.944579601287842,2.859738349914551,17.888254165649414,2.4524006843566895,6.517485618591309,2.0961813926696777,16.52004051208496,0.39491787552833557,0.18849556148052216,0.0,2.923982620239258,1.2022651433944702,PBAS,17.888254165649414
bgslibrary\gui\mfc\src\stdafx.h,0.0,10.624984741210938,0.0,0.0,0.0,0.0,0.29513847827911377,1.001526951789856,0.0,0.0,0.0,0.0,1.0893115997314453,0.0,LBP_MRF,10.624984741210938
bgslibrary\bgslibrary\algorithms\WeightedMovingVariance.h,18.71497344970703,7.089176654815674,2.598285436630249,1.139521837234497,20.6812801361084,1.139521837234497,0.1874123364686966,3.280831813812256,1.139521837234497,1.139521837234497,2.949270725250244,3.623418092727661,1.67008376121521,18.967241287231445,PBAS,20.6812801361084
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.cpp,18.731534957885742,16.99372100830078,9.86942195892334,7.429739952087402,16.442447662353516,7.429739952087402,48.302589416503906,5.305655002593994,16.227237701416016,7.429739952087402,7.4348859786987305,7.783935070037842,7.696086883544922,14.3466157913208,T2F,48.302589416503906
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.cpp,25.77263069152832,140.79638671875,57.57984161376953,82.08647918701172,8.050519943237305,1.0902928113937378,23.183744430541992,3.7497196197509766,11.85364818572998,1.0902928113937378,1.8692666292190552,3.7553718090057373,57.76710891723633,25.86392593383789,LBP_MRF,140.79638671875
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.h,1.9614113569259644,89.07994079589844,36.5811653137207,5.1833038330078125,4.966339111328125,1.9614113569259644,23.017475128173828,4.649724006652832,1.9614113569259644,1.9614113569259644,98.9913101196289,4.252165794372559,72.24359893798828,5.076751708984375,dp,98.9913101196289
bgslibrary\wrapper\python\bgslibrary_module.cpp,4.703761100769043,148.6979522705078,47.93256378173828,100.46080017089844,11.399919509887695,116.25790405273438,86.69538879394531,119.72923278808594,73.50379943847656,114.20042419433594,44.43111038208008,3.8005728721618652,78.37442016601562,13.835142135620117,LBP_MRF,148.6979522705078
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.h,18.193092346191406,11.586238861083984,2.6009576320648193,1.1399816274642944,82.75141143798828,1.1399816274642944,0.31227731704711914,3.9152441024780273,1.1399816274642944,1.1399816274642944,2.234423875808716,5.416703701019287,3.309943914413452,22.733535766601562,PBAS,82.75141143798828
bgslibrary\bgslibrary\utils\GenericMacros.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001770257949829,0.0,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.001770257949829
bgslibrary\bgslibrary\VideoAnalysis.cpp,4.783431053161621,0.0,2.021057605743408,0.0,1.2235443592071533,1.2235443592071533,0.0,2.225106954574585,34.69561004638672,1.2235443592071533,15.329567909240723,6.7835373878479,7.356529235839844,21.780841827392578,ViBe,34.69561004638672
bgslibrary\wrapper\java\bgslibrary_java_module.hpp,11.48952579498291,11.606802940368652,6.660958290100098,7.678621768951416,4.227620601654053,4.224785804748535,4.003383636474609,7.100829601287842,4.224785804748535,4.224785804748535,7.050167560577393,5.2526326179504395,10.115890502929688,12.334367752075195,main,12.334367752075195
bgslibrary\bgslibrary\algorithms\MultiLayer\OpenCvLegacyIncludes.h,1.1292778253555298,0.0,2.2747154235839844,101.98491668701172,0.0,1.1292778253555298,0.0,3.260324478149414,1.1292778253555298,1.1292778253555298,1.1292778253555298,3.4039931297302246,1.1454375982284546,3.4039931297302246,MultiLayer,101.98491668701172
bgslibrary\gui\qt\mainwindow.cpp,15.598811149597168,160.0096435546875,74.11968231201172,82.2890396118164,15.344293594360352,94.13422393798828,74.09317779541016,100.8670425415039,92.11825561523438,93.16753387451172,41.770423889160156,10.722168922424316,75.53673553466797,64.45768737792969,LBP_MRF,160.0096435546875
bgslibrary\bgslibrary\algorithms\LBP_MRF\graph.cpp,1.385431170463562,167.133056640625,39.06646728515625,1.1285446882247925,0.25688645243644714,1.385431170463562,21.470422744750977,4.390804290771484,14.324193954467773,1.385431170463562,5.493043899536133,3.7436861991882324,67.12841796875,4.483887195587158,LBP_MRF,167.133056640625
bgslibrary\bgslibrary\algorithms\DPEigenbackground.h,18.300100326538086,6.604393005371094,2.605013847351074,1.1406769752502441,22.26742172241211,1.1406769752502441,0.17381145060062408,3.2831525802612305,1.1406769752502441,1.1406769752502441,91.55360412597656,3.613426923751831,1.5058845281600952,12.918516159057617,dp,91.55360412597656
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.h,12.229107856750488,192.80862426757812,108.26992797851562,99.62319946289062,7.220693588256836,5.095135688781738,8.786702156066895,6.8298749923706055,11.924991607666016,5.095135688781738,12.671907424926758,13.388997077941895,84.97406768798828,51.065330505371094,LBP_MRF,192.80862426757812
bgslibrary\bgslibrary\algorithms\LBSP\RandUtils.h,1.111067771911621,24.786426544189453,84.5197982788086,1.111067771911621,0.0,3.772409439086914,0.0,3.223649024963379,13.739357948303223,1.111067771911621,1.111067771911621,3.3470869064331055,41.61261749267578,3.3470869064331055,LBSP,84.5197982788086
bgslibrary\bgslibrary\algorithms\lb\BGModel.h,1.1418514251708984,24.187694549560547,2.30143404006958,1.1418514251708984,0.0,1.1418514251708984,0.0,3.2855117321014404,1.1418514251708984,1.1418514251708984,1.1418514251708984,3.5855555534362793,98.91336059570312,3.72693133354187,lb,98.91336059570312
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.hpp,1.139521837234497,147.91322326660156,41.05717086791992,2.275813102722168,1.136291265487671,1.139521837234497,24.35315704345703,3.280831813812256,1.139521837234497,1.139521837234497,4.5440144538879395,3.4360058307647705,70.02056121826172,30.508859634399414,LBP_MRF,147.91322326660156
bgslibrary\bgslibrary\PreProcessor.h,8.165170669555664,8.019793510437012,0.30781883001327515,0.0,0.0,0.0,1.1850992441177368,1.001802682876587,0.0,0.0,2.1850991249084473,0.18509922921657562,5.3701982498168945,8.13459300994873,IMBS,8.165170669555664
bgslibrary\bgslibrary\algorithms\LBP_MRF\maxflow.cpp,2.7570621967315674,158.7108154296875,62.76058578491211,3.7519543170928955,1.6667693853378296,2.7570621967315674,16.83087730407715,5.672054767608643,23.82838249206543,2.7570621967315674,35.49198913574219,5.085900783538818,61.86526107788086,18.12466049194336,LBP_MRF,158.7108154296875
bgslibrary\bgslibrary\algorithms\dp\WrenGA.cpp,3.0907785892486572,20.2635498046875,6.195156097412109,6.910506248474121,16.148210525512695,6.910506248474121,7.796184062957764,5.201060771942139,14.041338920593262,6.910506248474121,156.42410278320312,7.477259635925293,58.17422866821289,15.92332649230957,dp,156.42410278320312
bgslibrary\examples\Demo.cpp,13.012749671936035,17.128942489624023,28.553579330444336,1.2118539810180664,17.484783172607422,1.8671913146972656,0.1601354330778122,5.8055596351623535,24.791471481323242,1.8671913146972656,1.720668077468872,8.126032829284668,6.451606750488281,74.12670135498047,main,74.12670135498047
bgslibrary\bgslibrary\utils\GenericKeys.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0018383264541626,0.0,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.0018383264541626
bgslibrary\bgslibrary\algorithms\KDE.h,18.33611297607422,6.61270809173584,3.3986387252807617,1.140910267829895,19.360233306884766,1.140910267829895,0.17401503026485443,4.1262335777282715,1.140910267829895,1.140910267829895,1.3149253129959106,3.6143596172332764,1.506554126739502,12.883976936340332,PBAS,19.360233306884766
bgslibrary\tests\golden\cpp\golden_cpp.cpp,10.554681777954102,50.22097396850586,24.260082244873047,1.0715035200119019,6.853809356689453,1.471222162246704,98.98468017578125,5.211304664611816,15.35156536102295,1.471222162246704,3.554672956466675,3.8646481037139893,6.00857400894165,20.570180892944336,T2F,98.98468017578125
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.cpp,11.142410278320312,43.02384567260742,6.656299114227295,9.72076416015625,29.070499420166016,6.603160381317139,79.9247055053711,5.097610950469971,11.798591613769531,6.603160381317139,136.11216735839844,7.27618408203125,72.64594268798828,14.33570671081543,dp,136.11216735839844
bgslibrary\bgslibrary\PreProcessor.cpp,8.592569351196289,7.916913032531738,3.645568370819092,0.0,1.5748074054718018,0.0,17.366724014282227,2.12373423576355,10.63393783569336,0.0,2.1793997287750244,0.17939972877502441,5.358799457550049,8.697531700134277,T2F,17.366724014282227
bgslibrary\bgslibrary\algorithms\T2FMRF_UV.h,17.91506576538086,59.9097900390625,2.590419292449951,1.1381604671478271,21.736167907714844,1.1381604671478271,60.61769104003906,4.011772155761719,1.1381604671478271,1.1381604671478271,98.40748596191406,3.6033546924591064,17.684154510498047,12.791199684143066,dp,98.40748596191406
bgslibrary\bgslibrary\algorithms\WeightedMovingMean.h,18.75625991821289,6.930528163909912,2.607750654220581,1.1411443948745728,21.07368278503418,1.1411443948745728,0.18281583487987518,3.2840914726257324,1.1411443948745728,1.1411443948745728,1.3239601850509644,3.623892068862915,1.5244190692901611,11.534317016601562,PBAS,21.07368278503418
bgslibrary\bgslibrary\algorithms\dp\Error.cpp,1.527068853378296,6.846466541290283,5.331442356109619,1.1428050994873047,0.3842637538909912,1.527068853378296,0.18064020574092865,5.188370704650879,1.527068853378296,1.527068853378296,87.01095581054688,3.446265935897827,3.915605068206787,6.989116191864014,dp,87.01095581054688
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.cpp,6.625993728637695,47.89614486694336,97.09254455566406,3.3001949787139893,10.085925102233887,3.3976261615753174,32.16325759887695,5.524917125701904,19.56694984436035,4.397625923156738,7.1930084228515625,10.176218032836914,77.42256164550781,30.427717208862305,LBSP,97.09254455566406
bgslibrary\bgslibrary\algorithms\VuMeter\TBackgroundVuMeter.h,3.0365235805511475,0.0,5.374616622924805,4.223606109619141,4.1443705558776855,4.581211090087891,3.0893747806549072,6.811853408813477,3.0365235805511475,126.5882797241211,6.700580596923828,7.918602466583252,6.857886791229248,5.2225661277771,VuMeter,126.5882797241211
bgslibrary\bgslibrary\algorithms\KNN.cpp,20.10130500793457,10.610840797424316,6.479592800140381,7.153848648071289,14.405447006225586,7.153848648071289,4.087467193603516,6.098130226135254,3.092989683151245,7.153848648071289,5.220023155212402,7.62865686416626,7.363626480102539,13.12308120727539,IMBS,20.10130500793457
bgslibrary\bgslibrary\algorithms\DPTexture.cpp,19.395875930786133,95.62698364257812,41.75499725341797,10.611001968383789,26.313247680664062,7.671393871307373,9.844404220581055,6.611711025238037,19.045495986938477,7.671393871307373,111.0555419921875,8.178014755249023,78.43714141845703,16.666017532348633,dp,111.0555419921875
bgslibrary\bgslibrary\algorithms\dp\GrimsonGMM.h,3.049636125564575,36.82029724121094,6.116266250610352,6.696931838989258,14.710624694824219,4.963322639465332,6.116619110107422,5.187341213226318,3.049636125564575,4.963322639465332,92.3205337524414,7.4218597412109375,12.61688232421875,21.736974716186523,dp,92.3205337524414
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP.cpp,2.1333882808685303,43.06834411621094,100.97867584228516,3.1333882808685303,2.0,3.1333882808685303,2.306478261947632,4.976842403411865,17.154558181762695,3.1333882808685303,8.279624938964844,5.5950493812561035,41.76301956176758,16.019489288330078,LBSP,100.97867584228516
bgslibrary\bgslibrary\algorithms\LBSP\LBSP_.h,1.4774653911590576,50.17695999145508,111.905517578125,1.1087921857833862,0.8948261737823486,1.4774653911590576,22.086618423461914,3.587747573852539,18.05039405822754,1.4774653911590576,4.257190227508545,3.525905132293701,40.58588790893555,10.717445373535156,LBSP,111.905517578125
bgslibrary\bgslibrary\tools\PerformanceUtils.cpp,7.633481502532959,38.725181579589844,3.4208498001098633,6.617582321166992,2.5505897998809814,1.3890000581741333,19.985027313232422,2.2185287475585938,9.156641006469727,2.3889999389648438,58.422569274902344,4.513485431671143,5.579185962677002,7.6258769035339355,dp,58.422569274902344
bgslibrary\bgslibrary\algorithms\DPMean.cpp,19.284162521362305,10.276718139648438,6.366671085357666,7.029565334320068,24.80772590637207,7.029565334320068,4.006468296051025,5.175836086273193,15.681614875793457,7.029565334320068,41.37908935546875,7.514902114868164,34.10765838623047,14.912854194641113,dp,41.37908935546875
bgslibrary\bgslibrary\algorithms\FuzzySugenoIntegral.h,20.347978591918945,6.797291278839111,6.222133159637451,4.757796287536621,24.57710075378418,4.757796287536621,5.796289443969727,5.09176778793335,2.9492368698120117,4.757796287536621,4.936966419219971,7.235904693603516,9.942279815673828,14.078374862670898,PBAS,24.57710075378418
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP_.cpp,2.1325559616088867,42.85888671875,100.703125,3.1325559616088867,2.0,3.1325559616088867,2.3046514987945557,4.9707489013671875,17.101139068603516,3.1325559616088867,8.253002166748047,5.5919365882873535,41.758426666259766,15.94748306274414,LBSP,100.703125
bgslibrary\bgslibrary\algorithms\MultiCue.cpp,10.318863868713379,12.005250930786133,25.688018798828125,11.11933422088623,21.102048873901367,5.22743558883667,23.300378799438477,7.065507411956787,20.92774772644043,5.22743558883667,125.40750885009766,8.603401184082031,49.979515075683594,24.964372634887695,dp,125.40750885009766
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.cpp,18.25507164001465,16.857194900512695,6.02860164642334,6.775064468383789,77.4924545288086,6.775064468383789,5.862146377563477,5.807092189788818,14.5626859664917,6.775064468383789,9.631845474243164,9.156184196472168,13.867520332336426,27.15313148498535,PBAS,77.4924545288086
bgslibrary\bgslibrary\algorithms\dp\MeanBGS.cpp,3.103339910507202,25.017383575439453,6.22183084487915,7.018826484680176,5.8420867919921875,7.018826484680176,32.99635314941406,5.2261643409729,3.103339910507202,7.018826484680176,85.8598861694336,7.522636413574219,9.698760032653809,26.047096252441406,dp,85.8598861694336
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.cpp,1.8019767999649048,55.91636657714844,2.2335009574890137,1.1098828315734863,2.289949893951416,1.8019767999649048,0.28348541259765625,3.9133126735687256,1.8019767999649048,1.8019767999649048,75.00430297851562,3.4186363220214844,110.78604125976562,18.853822708129883,lb,110.78604125976562
bgslibrary\bgslibrary\algorithms\IndependentMultimodal.h,90.17568969726562,6.66731595993042,4.615415573120117,3.1424460411071777,21.724367141723633,3.1424460411071777,2.1753499507904053,4.286706447601318,2.1424460411071777,3.1424460411071777,3.317795991897583,5.620493412017822,4.510951519012451,12.153789520263672,IMBS,90.17568969726562
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.h,18.51881980895996,6.654626846313477,2.613304615020752,1.1420886516571045,23.305017471313477,1.1420886516571045,0.1750401258468628,3.2859883308410645,1.1420886516571045,1.1420886516571045,2.3171286582946777,3.6190669536590576,1.509929895401001,11.139357566833496,PBAS,23.305017471313477
bgslibrary\bgslibrary\algorithms\IBGS.h,24.795869827270508,25.492733001708984,9.115750312805176,7.290828227996826,30.122461318969727,7.698354721069336,4.341862678527832,6.317385196685791,15.751291275024414,7.698354721069336,6.463071823120117,7.720641136169434,12.370626449584961,18.231857299804688,PBAS,30.122461318969727
bgslibrary\bgslibrary\algorithms\LBAdaptiveSOM.h,18.481922149658203,27.128938674926758,2.611905813217163,1.1418514251708984,19.582706451416016,1.1418514251708984,0.17483414709568024,3.2855117321014404,1.1418514251708984,1.1418514251708984,1.3166855573654175,3.618119716644287,90.77616119384766,11.129772186279297,lb,90.77616119384766
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorPAWCS.h,2.111067771911621,50.19832229614258,108.27003479003906,3.111067771911621,3.7842328548431396,4.580691337585449,2.448124408721924,4.223649024963379,18.307201385498047,3.111067771911621,8.047957420349121,5.5362443923950195,95.87418365478516,25.563369750976562,LBSP,108.27003479003906
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.cpp,6.8677659034729,152.74778747558594,41.092613220214844,7.329653739929199,9.924970626831055,4.135620594024658,26.452856063842773,5.780148983001709,3.1356208324432373,4.135620594024658,32.84994125366211,10.124238967895508,67.46959686279297,28.039894104003906,LBP_MRF,152.74778747558594
bgslibrary\bgslibrary\algorithms\StaticFrameDifference.cpp,20.237987518310547,10.848862648010254,9.292449951171875,7.350892543792725,16.337181091308594,7.350892543792725,4.165500640869141,5.2662858963012695,3.1320061683654785,7.350892543792725,5.298056602478027,7.706689834594727,7.480676174163818,13.18908405303955,IMBS,20.237987518310547
bgslibrary\bgslibrary\algorithms\dp\PratiMediodBGS.cpp,8.891712188720703,47.39246368408203,21.724315643310547,7.08839225769043,22.07537269592285,7.08839225769043,24.183462142944336,5.798340797424316,15.4140625,7.08839225769043,81.72452545166016,7.296526908874512,10.539610862731934,28.005388259887695,dp,81.72452545166016
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.h,18.193092346191406,6.579584121704102,2.6009576320648193,1.1399816274642944,22.11968994140625,1.1399816274642944,38.00723648071289,3.2817554473876953,1.1399816274642944,1.1399816274642944,97.09375762939453,3.6106460094451904,15.674046516418457,12.883310317993164,dp,97.09375762939453
bgslibrary\bgslibrary\algorithms\VuMeter.cpp,19.331436157226562,12.456671714782715,6.598390579223633,7.390702724456787,24.520410537719727,7.390702724456787,4.252781391143799,5.29264497756958,15.652351379394531,144.95863342285156,6.376821994781494,7.754492282867432,7.774446964263916,24.280750274658203,VuMeter,144.95863342285156
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.cpp,1.1420886516571045,141.884521484375,41.77569580078125,2.3143911361694336,1.172302484512329,1.1420886516571045,24.58294105529785,3.2859883308410645,1.1420886516571045,1.1420886516571045,3.4866936206817627,3.4440269470214844,70.09114074707031,3.4440269470214844,LBP_MRF,141.884521484375
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.cpp,8.909460067749023,14.990338325500488,4.13743782043457,1.0,0.3496913015842438,1.3496912717819214,25.237396240234375,1.3513922691345215,0.3496913015842438,1.3496912717819214,1.6197450160980225,0.2947295606136322,2.9829306602478027,11.456341743469238,T2F,25.237396240234375
