file_path,CameraDataPostProcess,CameraDataPreProcess,CameraDataProcessCommon,CameraServiceCommon,ChannelCommon,ChannelSource,DistributedCameraSinkMgr,DistributedCameraSourceMgr,VirtualCameraHdf,utils,best_module,best_likelihood
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\provider\dcamera_provider_proxy.cpp,14.186291694641113,7.838204860687256,11.201059341430664,16.190095901489258,7.499271392822266,3.008077621459961,14.943204879760742,15.533652305603027,18.606136322021484,17.572952270507812,VirtualCameraHdf,18.606136322021484
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback.h,3.9249026775360107,1.4778920412063599,1.9672082662582397,6.675875186920166,3.9652979373931885,1.4933326244354248,5.245921611785889,8.106443405151367,7.654788494110107,5.59374475479126,DistributedCameraSourceMgr,8.106443405151367
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback_stub.cpp,9.966460227966309,6.877749443054199,8.226359367370605,6.609245300292969,5.535142421722412,1.5441532135009766,9.044756889343262,10.067139625549316,7.511085033416748,10.49859619140625,utils,10.49859619140625
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_state_machine.h,5.618892192840576,1.1844245195388794,2.5904650688171387,8.712275505065918,1.9943794012069702,1.2002763748168945,4.690438747406006,12.874917030334473,4.54295539855957,3.30544114112854,DistributedCameraSourceMgr,12.874917030334473
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\provider\dcamera_provider_stub.h,9.593626976013184,5.4220757484436035,9.946064949035645,8.48085880279541,7.510425090789795,1.36910080909729,9.592245101928711,7.48347806930542,9.407944679260254,8.910150527954102,CameraDataProcessCommon,9.946064949035645
distributed_camera\common\include\constants\distributed_camera_constants.h,20.134395599365234,7.94571590423584,13.642993927001953,18.270212173461914,14.705113410949707,3.8586230278015137,11.943315505981445,23.849546432495117,16.871910095214844,19.192203521728516,DistributedCameraSourceMgr,23.849546432495117
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\interface\icamera_sink_data_process.h,10.10032844543457,6.5775065422058105,7.893036842346191,8.695586204528809,5.521982192993164,1.2317070960998535,7.92271089553833,7.471035480499268,4.504340648651123,4.914313316345215,CameraDataPostProcess,10.10032844543457
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\mock_camera_operator.h,3.6685893535614014,2.7505080699920654,5.507296562194824,11.305871963500977,3.2865073680877686,1.3671536445617676,3.648197650909424,9.283187866210938,7.366811752319336,9.662551879882812,CameraServiceCommon,11.305871963500977
distributed_camera\services\cameraservice\cameraoperator\client\include\callback\dcamera_input_callback.h,3.2954070568084717,3.057530164718628,0.0,5.759861469268799,0.029320696368813515,1.177024245262146,2.491670608520508,9.587394714355469,4.508673191070557,7.010586261749268,DistributedCameraSourceMgr,9.587394714355469
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_output.cpp,17.347145080566406,9.244706153869629,10.599870681762695,13.127256393432617,15.639121055603027,7.771673202514648,12.85170841217041,16.281021118164062,7.272773742675781,12.205000877380371,CameraDataPostProcess,17.347145080566406
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\dcamera_sink_controller_test.cpp,15.52269458770752,8.542742729187012,14.109404563903809,20.45979118347168,17.206478118896484,16.37421989440918,29.415363311767578,26.269683837890625,11.78197956085205,11.378040313720703,DistributedCameraSinkMgr,29.415363311767578
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_preview_callback.cpp,5.2469096183776855,1.7830594778060913,0.4470517337322235,7.136942386627197,0.4770514667034149,1.798059344291687,5.625488758087158,11.301763534545898,5.065703392028809,7.541557788848877,DistributedCameraSourceMgr,11.301763534545898
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerainterface\icamera_input.h,4.274372577667236,3.371938943862915,1.0,8.910019874572754,1.0329526662826538,1.1701390743255615,2.455617666244507,9.941258430480957,5.464694023132324,7.39155912399292,DistributedCameraSourceMgr,9.941258430480957
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_source_input_channel_listener.cpp,9.266329765319824,5.36184024810791,5.54852819442749,9.662882804870605,9.121662139892578,3.265559434890747,6.445897579193115,13.129424095153809,5.658931255340576,8.15285587310791,DistributedCameraSourceMgr,13.129424095153809
distributed_camera\services\cameraservice\base\src\dcamera_event_cmd.cpp,5.612720489501953,2.604717493057251,4.487375259399414,11.049615859985352,4.967928886413574,3.561173439025879,8.636155128479004,5.199382305145264,4.708226203918457,5.157946586608887,CameraServiceCommon,11.049615859985352
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_proxy.cpp,11.309261322021484,7.270346164703369,8.986820220947266,9.88179874420166,5.372655391693115,2.8021252155303955,8.318166732788086,10.948147773742676,11.489702224731445,12.482624053955078,utils,12.482624053955078
distributed_camera\services\cameraservice\sourceservice\test\unittest\common\distributedcameramgr\mock_dcamera_source_state_listener.h,11.21438217163086,4.682190418243408,12.462780952453613,6.521725177764893,8.187021255493164,1.2109184265136719,5.998472690582275,11.269481658935547,5.444919109344482,7.402775287628174,CameraDataProcessCommon,12.462780952453613
distributed_camera\common\include\constants\distributed_camera_errno.h,6.159793853759766,1.7488586902618408,5.857419013977051,4.991146087646484,2.314925193786621,1.3295336961746216,1.5618321895599365,7.650728702545166,8.92076301574707,16.148296356201172,utils,16.148296356201172
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\eventbus\dcamera_photo_output_event.h,8.842440605163574,4.1625213623046875,4.0,9.403450965881348,2.0309088230133057,2.0841500759124756,10.233648300170898,8.569242477416992,4.50415563583374,4.263225078582764,DistributedCameraSinkMgr,10.233648300170898
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\provider\dcamera_provider_callback_stub.cpp,13.632682800292969,5.626559734344482,10.473691940307617,14.088132858276367,9.15887451171875,1.9155042171478271,10.919907569885254,15.5598783493042,17.1431884765625,18.492338180541992,utils,18.492338180541992
distributed_camera\services\cameraservice\sourceservice\src\distributedcamera\distributed_camera_source_stub.cpp,13.388909339904785,5.729876518249512,8.766396522521973,10.363226890563965,5.003603935241699,1.673221230506897,9.549792289733887,12.656118392944336,12.483214378356934,10.226337432861328,CameraDataPostProcess,13.388909339904785
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_dev.cpp,8.366649627685547,3.8097517490386963,5.063694000244141,14.24228286743164,6.798845291137695,12.132503509521484,22.567459106445312,19.19703483581543,4.629769802093506,7.818195819854736,DistributedCameraSinkMgr,22.567459106445312
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\dcamera_sink_output_test.cpp,15.75284481048584,7.015472888946533,10.856307983398438,14.137417793273926,15.374345779418945,5.128981113433838,10.774563789367676,9.669424057006836,9.49410343170166,9.677599906921387,CameraDataPostProcess,15.75284481048584
distributed_camera\services\data_process\include\pipeline_node\multimedia_codec\decode_video_callback.h,12.909217834472656,6.569372653961182,9.051139831542969,2.8710145950317383,1.7193547487258911,0.14933420717716217,4.686133861541748,8.071623802185059,5.448800563812256,8.931554794311523,CameraDataPostProcess,12.909217834472656
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\src\distributed_camera_sink_proxy.cpp,13.103363990783691,8.395968437194824,8.978720664978027,10.924878120422363,10.728370666503906,3.395571708679199,9.485870361328125,9.456274032592773,9.391695976257324,12.000018119812012,CameraDataPostProcess,13.103363990783691
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\decode_data_process_common.cpp,31.1155948638916,15.845467567443848,23.85996437072754,9.591064453125,9.783571243286133,3.4204859733581543,16.06690216064453,15.793086051940918,7.633849143981934,16.50809669494629,CameraDataPostProcess,31.1155948638916
distributed_camera\services\cameraservice\cameraoperator\handler\src\dcamera_handler.cpp,17.05886459350586,2.9302122592926025,3.6282880306243896,11.14467716217041,4.060161590576172,3.9949207305908203,7.736705303192139,13.938401222229004,11.761343002319336,11.507506370544434,CameraDataPostProcess,17.05886459350586
distributed_camera\common\include\utils\dcamera_utils_tools.h,1.8349066972732544,0.16380244493484497,4.770933151245117,4.903365135192871,2.417938709259033,0.18003855645656586,0.5577621459960938,1.6728562116622925,2.2820348739624023,131.72625732421875,utils,131.72625732421875
distributed_camera\camera_hdf\hdi_impl\src\dstream_operator\dimage_buffer.cpp,8.581475257873535,3.66081166267395,2.8608272075653076,4.46681022644043,1.8424826860427856,2.445127248764038,4.581175804138184,6.5987772941589355,7.239577293395996,6.366078853607178,CameraDataPostProcess,8.581475257873535
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\operator\dstream_operator_proxy.cpp,11.255541801452637,8.240636825561523,11.03697395324707,10.152472496032715,7.709931373596191,2.881600856781006,8.787626266479492,17.564937591552734,15.378172874450684,19.633045196533203,utils,19.633045196533203
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\callback\dcamera_sink_output_result_callback.h,9.83084487915039,5.271114826202393,5.071103096008301,7.834650993347168,3.140066146850586,1.2344930171966553,9.537264823913574,7.637921333312988,4.502525806427002,7.097187042236328,CameraDataPostProcess,9.83084487915039
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_session_callback.cpp,4.281577110290527,1.805393934249878,0.4618605971336365,7.1719279289245605,3.075240135192871,1.8206043243408203,5.676867485046387,8.293890953063965,5.094654560089111,7.57590389251709,DistributedCameraSourceMgr,8.293890953063965
distributed_camera\services\data_process\include\pipeline_node\colorspace_conversion\convert_nv12_to_nv21.h,13.04101848602295,6.535261631011963,13.965004920959473,4.456728458404541,3.63028621673584,1.0927670001983643,5.502225875854492,6.058619499206543,2.2120468616485596,3.2094006538391113,CameraDataProcessCommon,13.965004920959473
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_controller.h,11.50683879852295,5.907409191131592,8.423745155334473,16.951629638671875,11.350005149841309,10.436037063598633,24.64031982421875,17.146522521972656,4.757859706878662,9.02878475189209,DistributedCameraSinkMgr,24.64031982421875
distributed_camera\camera_hdf\hdi_impl\src\dcamera_host\dcamera_host.cpp,7.258744716644287,3.674996852874756,0.7451111078262329,11.156872749328613,0.7774620652198792,3.6163182258605957,5.3988189697265625,8.365863800048828,14.717377662658691,13.795327186584473,VirtualCameraHdf,14.717377662658691
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\provider\dcamera_provider_callback_proxy.cpp,13.082085609436035,5.834930896759033,11.158037185668945,15.049513816833496,9.238486289978027,1.4781912565231323,11.128562927246094,16.522438049316406,17.896677017211914,19.651628494262695,utils,19.651628494262695
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\device\dcamera_device_callback_stub.h,8.979110717773438,4.672844409942627,7.696278095245361,5.866739749908447,5.659298419952393,1.3765182495117188,6.437211990356445,9.342373847961426,10.17886734008789,8.861461639404297,VirtualCameraHdf,10.17886734008789
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_source_input.cpp,12.47165298461914,6.596272945404053,6.923367977142334,13.738690376281738,14.026440620422363,5.627770900726318,7.780878067016602,17.739723205566406,8.469526290893555,12.929057121276855,DistributedCameraSourceMgr,17.739723205566406
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameradata\dcamera_source_input.h,8.258781433105469,5.175081253051758,5.2643585205078125,13.091082572937012,8.287954330444336,2.9968597888946533,5.397304534912109,14.022480010986328,6.177601337432861,10.000144958496094,DistributedCameraSourceMgr,14.022480010986328
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\eventbus\dcamera_post_authorization_event.cpp,3.292771339416504,2.1622812747955322,1.0,9.43308162689209,1.031791090965271,2.1669301986694336,5.994357585906982,5.020922660827637,4.748301029205322,3.2609803676605225,CameraServiceCommon,9.43308162689209
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_access_control.h,3.9110116958618164,3.273796319961548,5.3286261558532715,6.6022868156433105,5.397690773010254,4.4901509284973145,10.032721519470215,4.819802761077881,5.503580570220947,3.262660503387451,DistributedCameraSinkMgr,10.032721519470215
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamera_source_service_ipc.h,5.7081298828125,2.5723876953125,2.919890880584717,10.433237075805664,2.9527056217193604,1.1728585958480835,6.762744426727295,9.665752410888672,9.983388900756836,3.247272491455078,CameraServiceCommon,10.433237075805664
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\encode_data_process_common.cpp,27.359155654907227,14.337601661682129,23.375200271606445,10.011808395385742,8.174239158630371,2.2294938564300537,16.2302188873291,17.673688888549805,9.30971908569336,14.910335540771484,CameraDataPostProcess,27.359155654907227
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_regist_state.cpp,6.170180320739746,1.869019865989685,2.761483907699585,8.87406063079834,2.052609920501709,1.5140033960342407,5.762553691864014,9.071964263916016,4.687485694885254,7.767263889312744,DistributedCameraSourceMgr,9.071964263916016
distributed_camera\services\cameraservice\base\src\dcamera_info_cmd.cpp,5.795760154724121,2.4167990684509277,5.140607833862305,9.88438892364502,4.8317646980285645,3.608309268951416,6.179779529571533,7.569131851196289,4.724873065948486,5.195258140563965,CameraServiceCommon,9.88438892364502
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_state.h,5.746624946594238,1.6268043518066406,2.7857627868652344,8.67567253112793,1.9706960916519165,1.2107775211334229,4.684147357940674,14.190438270568848,6.82514762878418,7.2932562828063965,DistributedCameraSourceMgr,14.190438270568848
distributed_camera\camera_hdf\hdi_impl\test\common.h,10.008076667785645,5.090607166290283,10.369808197021484,7.441176891326904,3.9020140171051025,2.001828193664551,5.803036212921143,23.033689498901367,9.897167205810547,15.052526473999023,DistributedCameraSourceMgr,23.033689498901367
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\eventbus\dcamera_post_authorization_event.h,3.2926902770996094,2.1627540588378906,1.0,9.379594802856445,1.032818078994751,2.0785365104675293,5.673586845397949,4.77558708190918,4.503542423248291,3.2598721981048584,CameraServiceCommon,9.379594802856445
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_service_ipc.h,5.368616104125977,3.6179323196411133,3.010517120361328,10.523863792419434,3.078359603881836,1.2254000902175903,7.825803279876709,8.780889511108398,9.983388900756836,3.247272491455078,CameraServiceCommon,10.523863792419434
distributed_camera\services\cameraservice\base\test\unittest\common\dcameraprotocol\dcamera_protocol_test.cpp,9.194650650024414,3.3521103858947754,11.01284122467041,17.368810653686523,11.533845901489258,5.400757312774658,8.45083236694336,13.026168823242188,9.512304306030273,8.511171340942383,CameraServiceCommon,17.368810653686523
distributed_camera\services\channel\include\icamera_channel_listener.h,5.023822784423828,4.196308135986328,3.81221866607666,6.659157752990723,8.4420747756958,5.138435363769531,4.639522552490234,6.4415364265441895,2.815528392791748,4.596286296844482,ChannelCommon,8.4420747756958
distributed_camera\services\cameraservice\sinkservice\src\distributedcamera\distributed_camera_sink_stub.cpp,13.287351608276367,9.116825103759766,8.812590599060059,9.880887031555176,8.817429542541504,3.786979913711548,11.902029991149902,10.636030197143555,10.07973861694336,14.207802772521973,utils,14.207802772521973
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_video_callback.cpp,5.281656742095947,1.817806363105774,1.0485018491744995,7.738392353057861,0.5117983818054199,1.850179672241211,5.677608966827393,10.471762657165527,5.065703392028809,7.472489833831787,DistributedCameraSourceMgr,10.471762657165527
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerahdf\dcamera_provider_callback_impl.cpp,5.493217468261719,1.179520845413208,1.7476226091384888,9.523528099060059,1.7799497842788696,1.1956844329833984,5.866423606872559,9.594766616821289,12.104963302612305,9.094365119934082,VirtualCameraHdf,12.104963302612305
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\device\dcamera_device_proxy.cpp,11.62240982055664,6.917265892028809,9.39387321472168,11.237727165222168,6.0790205001831055,2.516483783721924,8.697670936584473,12.703548431396484,14.868112564086914,15.46551513671875,utils,15.46551513671875
distributed_camera\common\src\utils\dcamera_utils_tools.cpp,3.0568675994873047,1.429154872894287,6.506210803985596,6.04886531829834,2.6527180671691895,0.27958962321281433,2.2062137126922607,2.5419745445251465,2.436685085296631,105.55896759033203,utils,105.55896759033203
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\host\dcamera_host_callback_proxy.h,3.9159743785858154,1.473332166671753,1.952894687652588,6.640769004821777,3.936479330062866,1.4886771440505981,5.499955654144287,8.354391098022461,7.919619083404541,5.574652671813965,DistributedCameraSourceMgr,8.354391098022461
distributed_camera\services\cameraservice\sinkservice\include\distributedcamera\distributed_camera_sink_stub.h,11.14941120147705,6.90773868560791,8.193492889404297,8.683991432189941,5.899258613586426,2.2689173221588135,8.223852157592773,7.893929481506348,6.948418140411377,9.98091983795166,CameraDataPostProcess,11.14941120147705
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback_stub.h,8.979110717773438,4.672844409942627,7.696278095245361,5.621670246124268,5.659298419952393,1.3765182495117188,6.437211990356445,8.79096794128418,7.396334648132324,8.861461639404297,CameraDataPostProcess,8.979110717773438
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\src\callback\dcamera_source_callback.cpp,13.091588020324707,5.248189449310303,9.255256652832031,8.77515697479248,7.501395225524902,1.7098231315612793,5.602505683898926,10.090341567993164,5.9086103439331055,7.09674596786499,CameraDataPostProcess,13.091588020324707
distributed_camera\camera_hdf\interfaces\include\idistributed_camera_provider_callback.h,6.47953462600708,1.345191478729248,4.604484558105469,14.63718318939209,9.793333053588867,1.3618781566619873,4.452409267425537,13.404007911682129,15.827322006225586,16.922557830810547,utils,16.922557830810547
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\decode_data_process.cpp,30.712383270263672,15.685697555541992,19.64949607849121,9.52743911743164,7.573020935058594,3.366642713546753,15.980610847473145,15.96031665802002,7.573972702026367,14.763319969177246,CameraDataPostProcess,30.712383270263672
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\include\dcamera_source_handler_ipc.h,7.216527938842773,1.7295513153076172,4.042281150817871,11.34656810760498,5.9980974197387695,1.3219395875930786,5.620201587677002,9.421060562133789,6.5079216957092285,4.552935600280762,CameraServiceCommon,11.34656810760498
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_output.h,9.34123420715332,5.447649955749512,6.230375289916992,9.500496864318848,7.77351713180542,3.1115260124206543,9.667269706726074,8.958185195922852,4.426400184631348,7.134675979614258,DistributedCameraSinkMgr,9.667269706726074
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_opened_state.h,5.384818077087402,1.1706619262695312,2.33622145652771,8.64161491394043,1.842146396636963,1.187341570854187,4.8010663986206055,8.399797439575195,4.477513313293457,4.871030330657959,CameraServiceCommon,8.64161491394043
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\listener\dcamera_sink_controller_channel_listener.h,10.476678848266602,5.240470886230469,6.664196491241455,13.273077964782715,10.90783405303955,11.819218635559082,22.492401123046875,19.700891494750977,4.490536212921143,6.2671427726745605,DistributedCameraSinkMgr,22.492401123046875
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\include\dcamera_source_handler.h,6.124599933624268,1.2950383424758911,3.9548912048339844,10.171834945678711,5.863677501678467,1.3118391036987305,1.8750978708267212,8.034148216247559,5.684288501739502,5.35758113861084,CameraServiceCommon,10.171834945678711
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameradata\dcamera_stream_data_process.h,13.474552154541016,6.475623607635498,7.868967533111572,6.691606044769287,4.539988040924072,1.1598316431045532,5.958103656768799,10.724802017211914,7.306899547576904,9.498882293701172,CameraDataPostProcess,13.474552154541016
distributed_camera\camera_hdf\hdi_impl\include\dcamera_device\dcamera_device.h,4.188887119293213,2.275373935699463,0.6256731152534485,9.90502643585205,0.6879183053970337,1.9695252180099487,3.932852029800415,8.796626091003418,10.523273468017578,12.34793472290039,utils,12.34793472290039
distributed_camera\services\cameraservice\cameraoperator\client\test\unittest\common\cameraoperator\dcamera_client_test.cpp,11.927517890930176,4.310684680938721,7.705777168273926,7.156019687652588,3.189485549926758,1.956650733947754,8.119348526000977,17.816659927368164,7.682703018188477,9.133855819702148,DistributedCameraSourceMgr,17.816659927368164
distributed_camera\services\data_process\include\utils\image_common_type.h,10.611211776733398,6.581751823425293,19.88237953186035,3.918200731277466,6.21024751663208,1.9523166418075562,6.891911506652832,8.65932559967041,2.1916756629943848,108.94762420654297,utils,108.94762420654297
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_input_callback.cpp,4.263983726501465,3.632706880569458,0.4543355107307434,7.154241561889648,0.4845443069934845,1.8091614246368408,5.650842189788818,10.110586166381836,5.079965114593506,7.558577060699463,DistributedCameraSourceMgr,10.110586166381836
distributed_camera\services\cameraservice\base\src\dcamera_metadata_setting_cmd.cpp,5.609472274780273,2.7945170402526855,5.063382625579834,16.514436721801758,5.159032344818115,3.9406352043151855,6.792983531951904,5.518989562988281,6.837519645690918,5.15533971786499,CameraServiceCommon,16.514436721801758
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_regist_state.h,5.459724426269531,1.1755622625350952,2.416745662689209,8.698747634887695,1.890674352645874,1.1921361684799194,4.806031703948975,8.535868644714355,4.498854160308838,3.2848291397094727,CameraServiceCommon,8.698747634887695
distributed_camera\services\cameraservice\cameraoperator\client\include\listener\dcamera_photo_surface_listener.h,3.2954070568084717,1.162363886833191,0.0,5.759861469268799,2.4142396450042725,1.177024245262146,2.491670608520508,9.422350883483887,4.508673191070557,5.0931925773620605,DistributedCameraSourceMgr,9.422350883483887
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerainterface\icamera_state_listener.h,10.229512214660645,4.660584449768066,6.870985984802246,5.516688823699951,4.927404880523682,1.178264856338501,5.980671405792236,10.291090965270996,5.385735511779785,5.00609016418457,DistributedCameraSourceMgr,10.291090965270996
distributed_camera\camera_hdf\hdi_impl\src\dstream_operator\dbuffer_manager.cpp,15.243425369262695,5.055371284484863,6.819367408752441,6.175879955291748,3.684861898422241,4.169533729553223,9.490159034729004,10.400613784790039,8.511253356933594,9.657731056213379,CameraDataPostProcess,15.243425369262695
distributed_camera\camera_hdf\hdi_impl\src\dcamera_device\dmetadata_processor.cpp,28.623613357543945,10.299407005310059,20.518247604370117,15.601646423339844,10.152725219726562,7.346734046936035,16.675315856933594,20.485523223876953,14.363085746765137,19.388395309448242,CameraDataPostProcess,28.623613357543945
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamera_source_dev.cpp,14.725831031799316,7.248410701751709,7.673119068145752,18.80995750427246,10.417115211486816,10.795130729675293,22.972360610961914,27.48516845703125,9.872251510620117,10.685600280761719,DistributedCameraSourceMgr,27.48516845703125
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\src\dcamera_sink_handler_ipc.cpp,11.406575202941895,4.604416370391846,4.893287658691406,10.244627952575684,6.164407253265381,3.8420231342315674,11.595114707946777,8.528575897216797,11.917134284973145,6.185672283172607,VirtualCameraHdf,11.917134284973145
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\operator\dstream_operator_callback_stub.cpp,12.023209571838379,6.8342156410217285,8.321340560913086,6.071116924285889,5.514393329620361,1.602213740348816,7.97335147857666,16.508525848388672,11.989250183105469,13.318767547607422,DistributedCameraSourceMgr,16.508525848388672
distributed_camera\services\cameraservice\sourceservice\include\distributedcamera\dcamera_service_state_listener.h,10.202926635742188,4.6478352546691895,6.846628189086914,5.809933662414551,4.9075727462768555,1.1765633821487427,6.220972061157227,12.232786178588867,6.2002058029174805,6.672456741333008,DistributedCameraSourceMgr,12.232786178588867
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamera_source_event.cpp,5.112969398498535,1.2104295492172241,1.7262327671051025,10.587397575378418,1.7603551149368286,1.2274906635284424,4.633550643920898,8.657634735107422,5.718808174133301,5.231451034545898,CameraServiceCommon,10.587397575378418
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_state_factory.cpp,6.817288875579834,3.701706886291504,3.95662784576416,7.716605186462402,2.5269148349761963,3.318352460861206,3.3319053649902344,14.169509887695312,8.810857772827148,7.155893325805664,DistributedCameraSourceMgr,14.169509887695312
distributed_camera\camera_hdf\interfaces\hdi_ipc\config\host\dcamera_host_config.cpp,11.68333625793457,8.116496086120605,8.276358604431152,9.835161209106445,6.722558498382568,2.2734665870666504,8.851372718811035,11.551465034484863,14.610556602478027,10.457930564880371,VirtualCameraHdf,14.610556602478027
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\include\distributed_camera_sink_proxy.h,5.303927898406982,3.4217007160186768,4.036731719970703,9.632314682006836,7.972792625427246,2.28389835357666,3.9448301792144775,5.155844211578369,7.351722240447998,6.595582962036133,CameraServiceCommon,9.632314682006836
distributed_camera\camera_hdf\interfaces\hdi_ipc\config\provider\dcamera_provider_config.cpp,11.68333625793457,8.116496086120605,10.164508819580078,11.723310470581055,8.610708236694336,2.2734665870666504,11.70098876953125,11.551465034484863,16.76188087463379,12.346080780029297,VirtualCameraHdf,16.76188087463379
distributed_camera\services\cameraservice\cameraoperator\client\include\callback\dcamera_manager_callback.h,3.5107457637786865,1.2681031227111816,0.0,4.758546352386475,0.025460630655288696,1.2808334827423096,2.599637985229492,6.84517240524292,4.728954315185547,5.318733215332031,DistributedCameraSourceMgr,6.84517240524292
distributed_camera\services\cameraservice\cameraoperator\handler\include\dcamera_handler.h,11.58008861541748,1.8434427976608276,1.6330535411834717,8.37590503692627,2.5586233139038086,1.4202589988708496,4.80593729019165,5.7523088455200195,4.817485809326172,6.494518280029297,CameraDataPostProcess,11.58008861541748
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameracontrol\dcamera_source_controller_channel_listener.cpp,12.834000587463379,3.149463653564453,6.568137168884277,13.243230819702148,10.184316635131836,12.402591705322266,22.663393020629883,22.867305755615234,4.668814659118652,7.172364234924316,DistributedCameraSourceMgr,22.867305755615234
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_source_data_process.cpp,12.66897964477539,6.78971529006958,8.874276161193848,8.498929977416992,4.055421352386475,2.2044103145599365,6.902607440948486,11.291959762573242,7.840576648712158,9.885042190551758,CameraDataPostProcess,12.66897964477539
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_state_machine.cpp,6.697593688964844,1.569641351699829,2.6303184032440186,8.674166679382324,1.8612477779388428,1.2076464891433716,5.575400352478027,13.156238555908203,4.743476390838623,3.904207229614258,DistributedCameraSourceMgr,13.156238555908203
distributed_camera\services\data_process\include\pipeline\abstract_data_process.h,10.2728910446167,7.715768337249756,8.99328327178955,4.740433692932129,2.470315456390381,0.14460065960884094,5.574578285217285,5.326583385467529,2.2365593910217285,2.751352548599243,CameraDataPostProcess,10.2728910446167
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\mock_data_process_pipeline.h,12.944822311401367,7.949014186859131,14.118902206420898,7.799989700317383,8.175761222839355,1.1998311281204224,6.775454044342041,8.450628280639648,4.544319152832031,7.29935359954834,CameraDataProcessCommon,14.118902206420898
distributed_camera\camera_hdf\hdi_impl\include\dstream_operator\dstream_operator.h,6.188002586364746,2.212651014328003,1.3082866668701172,5.360570907592773,0.97760009765625,1.8895602226257324,2.33337140083313,14.275609970092773,10.481953620910645,10.775307655334473,DistributedCameraSourceMgr,14.275609970092773
