file_path,CameraDataPostProcess,CameraDataProcessCommon,CameraServiceCommon,ChannelCommon,ChannelSink,ChannelSource,DistributedCameraSinkMgr,DistributedCameraSourceMgr,VirtualCameraHdf,utils,best_module,best_likelihood
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\provider\dcamera_provider_proxy.cpp,11.787219047546387,11.166214942932129,13.996979713439941,7.507877826690674,2.067605972290039,2.7727465629577637,14.719303131103516,13.338395118713379,13.650251388549805,15.380501747131348,utils,15.380501747131348
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback.h,3.039379119873047,1.9656929969787598,5.787580490112305,3.962247133255005,1.0190651416778564,1.0499264001846313,4.799769401550293,7.217986106872559,6.7693634033203125,4.707144737243652,DistributedCameraSourceMgr,7.217986106872559
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback_stub.cpp,9.100172996520996,8.228903770446777,5.74418830871582,5.538003921508789,1.0390675067901611,1.1101855039596558,8.613062858581543,9.202159881591797,6.646073341369629,9.634428977966309,utils,9.634428977966309
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_state_machine.h,5.314988136291504,2.5848448276519775,8.406282424926758,1.990941047668457,1.0182713270187378,1.0499387979507446,4.53654670715332,12.555973052978516,4.244043827056885,3.006103277206421,DistributedCameraSourceMgr,12.555973052978516
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\provider\dcamera_provider_stub.h,9.045787811279297,9.950006484985352,7.93477725982666,7.514265537261963,1.033079981803894,1.0943078994750977,9.319979667663574,6.936496257781982,8.862621307373047,8.365103721618652,CameraDataProcessCommon,9.950006484985352
distributed_camera\common\include\constants\distributed_camera_constants.h,16.96916389465332,13.662721633911133,16.051410675048828,14.722358703613281,6.136868953704834,3.473644733428955,11.566841125488281,21.639982223510742,13.189104080200195,16.978321075439453,DistributedCameraSourceMgr,21.639982223510742
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\interface\icamera_sink_data_process.h,9.828104972839355,7.878509998321533,8.42890453338623,5.508885383605957,1.0354632139205933,1.1018004417419434,7.7827630043029785,7.208623886108398,4.24676513671875,4.653934001922607,CameraDataPostProcess,9.828104972839355
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\mock_camera_operator.h,3.039547920227051,5.510178565979004,10.680843353271484,3.2879552841186523,1.601604700088501,1.052073359489441,3.3334405422210693,8.655655860900879,6.740870952606201,9.03548812866211,CameraServiceCommon,10.680843353271484
distributed_camera\services\cameraservice\cameraoperator\client\include\callback\dcamera_input_callback.h,3.0351459980010986,0.0,5.498134613037109,0.02925521694123745,1.0169419050216675,1.0461970567703247,2.3596408367156982,9.320722579956055,4.248836040496826,6.746071815490723,DistributedCameraSourceMgr,9.320722579956055
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_output.cpp,17.02845001220703,10.611254692077637,12.802005767822266,15.654646873474121,7.1464104652404785,7.615439414978027,12.698591232299805,15.961029052734375,6.94385290145874,11.769804954528809,CameraDataPostProcess,17.02845001220703
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\dcamera_sink_controller_test.cpp,14.81011962890625,14.121112823486328,19.7541446685791,16.480009078979492,19.99916648864746,16.02573585510254,29.069456100463867,25.56092071533203,9.737062454223633,10.664597511291504,DistributedCameraSinkMgr,29.069456100463867
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_preview_callback.cpp,4.637082576751709,0.4439474642276764,6.526978492736816,0.47385692596435547,1.4615620374679565,1.491471529006958,5.312785625457764,10.675837516784668,4.458235740661621,6.931692123413086,DistributedCameraSourceMgr,10.675837516784668
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerainterface\icamera_input.h,4.038330078125,1.0,8.675605773925781,1.032958984375,1.0185894966125488,1.0515486001968384,2.3373301029205322,9.706984519958496,5.230018615722656,7.156730651855469,DistributedCameraSourceMgr,9.706984519958496
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_source_input_channel_listener.cpp,9.04284381866455,5.550220489501953,9.440484046936035,9.127059936523438,3.8784677982330322,3.1537859439849854,6.333781719207764,12.907100677490234,5.435198783874512,7.92886209487915,DistributedCameraSourceMgr,12.907100677490234
distributed_camera\services\cameraservice\base\src\dcamera_event_cmd.cpp,5.579177379608154,4.49144172668457,10.717264175415039,4.037597179412842,4.388668060302734,3.393342971801758,8.471747398376465,4.862498760223389,4.371241569519043,4.820896148681641,CameraServiceCommon,10.717264175415039
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_proxy.cpp,10.531797409057617,8.898297309875488,9.108031272888184,5.377805233001709,1.48018217086792,2.4156382083892822,7.932983875274658,10.172079086303711,10.504646301269531,11.7105073928833,utils,11.7105073928833
distributed_camera\services\cameraservice\sourceservice\test\unittest\common\distributedcameramgr\mock_dcamera_source_state_listener.h,10.87758731842041,12.421658515930176,6.196874618530273,8.158492088317871,1.6347532272338867,1.0522633790969849,5.831036567687988,10.928919792175293,5.124575138092041,7.0736284255981445,CameraDataProcessCommon,12.421658515930176
distributed_camera\common\include\constants\distributed_camera_errno.h,4.176799297332764,5.860800743103027,3.007127046585083,2.316077709197998,1.525015115737915,1.0028518438339233,1.2353540658950806,5.6681647300720215,5.146459102630615,14.171429634094238,utils,14.171429634094238
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\eventbus\dcamera_photo_output_event.h,8.579253196716309,4.0,9.140093803405762,2.0308611392974854,1.9219214916229248,1.9527827501296997,10.094752311706543,8.303359031677246,4.247147083282471,4.005828380584717,DistributedCameraSinkMgr,10.094752311706543
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\provider\dcamera_provider_callback_stub.cpp,11.672958374023438,10.481917381286621,12.132396697998047,9.168980598449707,3.7226102352142334,1.690489649772644,10.700868606567383,13.610039710998535,13.677499771118164,16.547040939331055,utils,16.547040939331055
distributed_camera\services\cameraservice\sourceservice\src\distributedcamera\distributed_camera_source_stub.cpp,11.408373832702637,8.770340919494629,8.384970664978027,5.008420944213867,1.6855436563491821,1.3847588300704956,9.264361381530762,10.677059173583984,9.101346015930176,8.246586799621582,CameraDataPostProcess,11.408373832702637
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\dcamera_sink_dev.cpp,8.034782409667969,5.072215557098389,13.91626262664795,6.365575790405273,17.571983337402344,11.97159481048584,22.41451644897461,18.870330810546875,4.294483661651611,7.486740589141846,DistributedCameraSinkMgr,22.41451644897461
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\dcamera_sink_output_test.cpp,15.276947021484375,10.864156723022461,13.66456413269043,15.390206336975098,7.28815221786499,4.892399787902832,10.537025451660156,9.190427780151367,8.15169620513916,9.199501991271973,ChannelCommon,15.390206336975098
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\src\distributed_camera_sink_proxy.cpp,11.920756340026855,8.983348846435547,9.743733406066895,10.739364624023438,3.599179267883301,3.103677988052368,9.198068618774414,8.27320671081543,7.611584663391113,10.821259498596191,CameraDataPostProcess,11.920756340026855
distributed_camera\services\data_process\include\pipeline_node\multimedia_codec\decode_video_callback.h,14.91895580291748,9.055325508117676,4.875329971313477,1.7199413776397705,1.0510125160217285,1.150641679763794,5.688714504241943,10.077753067016602,7.4556169509887695,10.938891410827637,CameraDataPostProcess,14.91895580291748
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\decode_data_process_common.cpp,31.996017456054688,23.89870834350586,11.273831367492676,9.799074172973633,6.597800254821777,4.265377044677734,16.92850685119629,17.679590225219727,9.046083450317383,18.210065841674805,CameraDataPostProcess,31.996017456054688
distributed_camera\services\cameraservice\cameraoperator\handler\src\dcamera_handler.cpp,15.555736541748047,3.635010004043579,10.266210556030273,4.06702184677124,3.54445481300354,3.5560522079467773,7.302882194519043,13.06822681427002,9.760625839233398,10.63204288482666,CameraDataPostProcess,15.555736541748047
distributed_camera\common\include\utils\dcamera_utils_tools.h,3.981116771697998,4.766592502593994,6.643962860107422,2.415755033493042,1.6604079008102417,1.0509779453277588,1.428109884262085,3.415418863296509,4.026439666748047,133.38136291503906,utils,133.38136291503906
distributed_camera\camera_hdf\hdi_impl\src\dstream_operator\dimage_buffer.cpp,8.506476402282715,2.8654353618621826,4.204166889190674,1.845375657081604,3.0188004970550537,2.315049171447754,4.636936187744141,6.339975833892822,6.982242584228516,6.106986045837402,CameraDataPostProcess,8.506476402282715
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\operator\dstream_operator_proxy.cpp,11.153520584106445,11.006705284118652,10.05653190612793,7.723784446716309,3.3283636569976807,2.8332529067993164,8.7411527633667,17.47666358947754,15.290762901306152,19.376317977905273,utils,19.376317977905273
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\callback\dcamera_sink_output_result_callback.h,9.569326400756836,5.067177772521973,7.5730977058410645,3.1359670162200928,1.0366744995117188,1.1054635047912598,9.400240898132324,7.377902030944824,4.246633052825928,6.836938381195068,CameraDataPostProcess,9.569326400756836
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_session_callback.cpp,3.6572446823120117,0.4584467113018036,6.54757022857666,3.060029983520508,1.4763139486312866,1.506639003753662,5.356304168701172,7.6675896644592285,4.472836971282959,6.951717853546143,DistributedCameraSourceMgr,7.6675896644592285
distributed_camera\services\data_process\include\pipeline_node\colorspace_conversion\convert_nv12_to_nv21.h,14.963144302368164,13.884689331054688,6.455478668212891,3.6220157146453857,2.0316970348358154,2.0929248332977295,6.483406066894531,8.047830581665039,4.213631629943848,5.1963653564453125,CameraDataPostProcess,14.963144302368164
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_controller.h,11.110218048095703,8.431375503540039,16.561182022094727,11.362615585327148,11.029972076416016,10.248311042785645,24.46556854248047,16.75853157043457,4.355644702911377,8.628734588623047,DistributedCameraSinkMgr,24.46556854248047
distributed_camera\camera_hdf\hdi_impl\src\dcamera_host\dcamera_host.cpp,5.306571960449219,0.7469317317008972,9.20776653289795,0.7792975306510925,3.316359758377075,3.1474502086639404,4.93261194229126,6.411210536956787,10.757457733154297,11.850146293640137,utils,11.850146293640137
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\provider\dcamera_provider_callback_proxy.cpp,11.269408226013184,11.166075706481934,12.828291893005371,9.248480796813965,1.7376548051834106,1.233351707458496,10.890276908874512,14.30667495727539,13.937829971313477,17.441638946533203,utils,17.441638946533203
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\device\dcamera_device_callback_stub.h,8.336907386779785,7.682067394256592,5.229205131530762,5.649074554443359,1.0214335918426514,1.0590633153915405,6.1118340492248535,8.69965648651123,7.426516056060791,8.215865135192871,DistributedCameraSourceMgr,8.69965648651123
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_source_input.cpp,12.144862174987793,6.932675838470459,13.418034553527832,14.046476364135742,6.945132732391357,5.467647552490234,7.621654510498047,17.423131942749023,8.139830589294434,12.532646179199219,DistributedCameraSourceMgr,17.423131942749023
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameradata\dcamera_source_input.h,8.059588432312012,5.2667622566223145,12.895990371704102,8.294144630432129,2.8632795810699463,2.8974106311798096,5.29671573638916,13.828540802001953,5.978738784790039,9.802421569824219,DistributedCameraSourceMgr,13.828540802001953
distributed_camera\services\cameraservice\sinkservice\src\distributedcameramgr\eventbus\dcamera_post_authorization_event.cpp,3.0375328063964844,1.0,9.172479629516602,1.0317538976669312,2.0057435035705566,2.0374972820281982,5.862173080444336,4.763047695159912,4.492612361907959,3.0057790279388428,CameraServiceCommon,9.172479629516602
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_access_control.h,3.6531975269317627,5.323411464691162,6.343355655670166,5.392401695251465,1.0367846488952637,4.357465744018555,9.896053314208984,4.562131404876709,5.247636795043945,3.0058281421661377,DistributedCameraSinkMgr,9.896053314208984
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamera_source_service_ipc.h,5.834344387054443,2.913402557373047,10.168950080871582,2.9461708068847656,1.6194911003112793,1.0512958765029907,6.629968166351318,9.400713920593262,9.722112655639648,3.0054566860198975,CameraServiceCommon,10.168950080871582
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\encode_data_process_common.cpp,28.092512130737305,23.41403579711914,11.693285942077637,8.188793182373047,5.1963958740234375,3.0736138820648193,17.13621711730957,19.598085403442383,10.726701736450195,16.56187629699707,CameraDataPostProcess,28.092512130737305
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_regist_state.cpp,5.823972225189209,2.764767646789551,8.528141021728516,2.055253028869629,2.0323588848114014,1.3396034240722656,5.59092903137207,8.727319717407227,4.339666366577148,7.423985004425049,DistributedCameraSourceMgr,8.727319717407227
distributed_camera\services\cameraservice\base\src\dcamera_info_cmd.cpp,5.7810869216918945,5.144900321960449,9.553912162780762,3.887932062149048,4.451564311981201,3.441493272781372,6.015950679779053,7.235306739807129,4.3903961181640625,4.860530376434326,CameraServiceCommon,9.553912162780762
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_state.h,5.399968147277832,2.7819371223449707,8.326059341430664,1.9674303531646729,1.0145690441131592,1.0385196208953857,4.508530139923096,13.831358909606934,6.478325366973877,6.9436516761779785,DistributedCameraSourceMgr,13.831358909606934
distributed_camera\camera_hdf\hdi_impl\test\common.h,9.61469841003418,10.382416725158691,7.043266296386719,3.9068892002105713,2.053838014602661,1.8020731210708618,5.608456611633301,22.652435302734375,9.500591278076172,14.665448188781738,DistributedCameraSourceMgr,22.652435302734375
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\eventbus\dcamera_post_authorization_event.h,3.038546562194824,1.0,9.119776725769043,1.0327918529510498,1.916131854057312,1.9489237070083618,5.542267799377441,4.519716262817383,4.249831676483154,3.0057547092437744,CameraServiceCommon,9.119776725769043
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_service_ipc.h,5.497225761413574,3.003389835357666,10.258936882019043,3.0709385871887207,1.6368814706802368,1.1034668684005737,7.685528755187988,8.52209186553955,9.722112655639648,3.0054566860198975,CameraServiceCommon,10.258936882019043
distributed_camera\services\cameraservice\base\test\unittest\common\dcameraprotocol\dcamera_protocol_test.cpp,8.809311866760254,11.02212142944336,16.750028610229492,10.695666313171387,5.445701599121094,5.087326526641846,8.13847827911377,12.399456977844238,8.883737564086914,7.880687713623047,CameraServiceCommon,16.750028610229492
distributed_camera\services\channel\include\icamera_channel_listener.h,6.4511284828186035,3.81130313873291,8.08393383026123,8.435075759887695,3.6507225036621094,5.842684268951416,5.35170841217041,7.866137504577637,4.243781566619873,6.020598888397217,ChannelCommon,8.435075759887695
distributed_camera\services\cameraservice\sinkservice\src\distributedcamera\distributed_camera_sink_stub.cpp,12.179670333862305,8.816850662231445,8.774051666259766,8.824440002441406,3.547332525253296,3.6575655937194824,11.776394844055176,9.529004096984863,8.125174522399902,13.106826782226562,utils,13.106826782226562
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_video_callback.cpp,4.676784992218018,1.0495195388793945,7.134088039398193,0.5122786164283752,1.4825530052185059,1.5473459959030151,5.3756279945373535,9.868300437927246,4.461799621582031,6.867713928222656,DistributedCameraSourceMgr,9.868300437927246
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerahdf\dcamera_provider_callback_impl.cpp,5.204578876495361,1.750569224357605,9.23973274230957,1.7829115390777588,1.7184172868728638,1.0502530336380005,5.727431297302246,9.308125495910645,9.875472068786621,8.80921459197998,VirtualCameraHdf,9.875472068786621
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\device\dcamera_device_proxy.cpp,11.12823486328125,9.335841178894043,10.747563362121582,6.085433483123779,1.3711837530136108,2.2693848609924316,8.4541654586792,12.21139144897461,12.25121784210205,14.798870086669922,utils,14.798870086669922
distributed_camera\common\src\utils\dcamera_utils_tools.cpp,4.740200996398926,6.516432762145996,7.784834384918213,2.657414436340332,1.7205065488815308,1.144801139831543,3.0764148235321045,4.275771141052246,4.168473720550537,107.44014739990234,utils,107.44014739990234
distributed_camera\camera_hdf\interfaces\hdi_ipc\server\host\dcamera_host_callback_proxy.h,3.0390701293945312,1.949527382850647,5.757706642150879,3.929699182510376,1.018921136856079,1.0495656728744507,5.054148197174072,7.470351696014404,7.040791988372803,4.695357799530029,DistributedCameraSourceMgr,7.470351696014404
distributed_camera\services\cameraservice\sinkservice\include\distributedcamera\distributed_camera_sink_stub.h,9.646479606628418,8.196057319641113,7.181267261505127,5.900774002075195,2.044952154159546,2.132141590118408,8.088995933532715,6.390494346618652,4.214040279388428,8.47891616821289,CameraDataPostProcess,9.646479606628418
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\host\dcamera_host_callback_stub.h,8.336907386779785,7.682067394256592,4.98468542098999,5.649074554443359,1.0214335918426514,1.0590633153915405,6.1118340492248535,8.149487495422363,6.761499404907227,8.215865135192871,CameraDataPostProcess,8.336907386779785
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\src\callback\dcamera_source_callback.cpp,12.577925682067871,9.26144027709961,8.259761810302734,7.507781028747559,1.4174927473068237,1.450229287147522,5.345376491546631,9.575077056884766,5.390949249267578,6.578404903411865,CameraDataPostProcess,12.577925682067871
distributed_camera\camera_hdf\interfaces\include\idistributed_camera_provider_callback.h,3.0408976078033447,4.607840538024902,11.203473091125488,9.801193237304688,1.0191799402236938,1.0525604486465454,4.143833637237549,9.96942138671875,9.57080364227295,13.490361213684082,utils,13.490361213684082
distributed_camera\services\data_process\src\pipeline_node\multimedia_codec\decode_data_process.cpp,31.62860870361328,19.68126678466797,11.210671424865723,7.585181713104248,6.680796146392822,4.2117180824279785,16.842464447021484,17.840621948242188,8.996770858764648,16.46472930908203,CameraDataPostProcess,31.62860870361328
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\include\dcamera_source_handler_ipc.h,7.045161724090576,4.030678749084473,10.775300979614258,5.979666233062744,1.6282212734222412,1.0477436780929565,5.3365583419799805,8.856654167175293,5.955303192138672,4.006015300750732,CameraServiceCommon,10.775300979614258
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\dcamera_sink_output.h,9.099186897277832,6.208632469177246,9.258718490600586,7.738941192626953,2.9264156818389893,2.991116762161255,9.527247428894043,8.720966339111328,4.209334850311279,6.911701202392578,DistributedCameraSinkMgr,9.527247428894043
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_opened_state.h,5.117263317108154,2.3383941650390625,8.374293327331543,1.843468189239502,1.0188109874725342,1.05217707157135,4.666642189025879,8.133893013000488,4.2095441818237305,4.602687835693359,CameraServiceCommon,8.374293327331543
distributed_camera\services\cameraservice\sinkservice\include\distributedcameramgr\listener\dcamera_sink_controller_channel_listener.h,10.220388412475586,6.6585283279418945,13.01089096069336,10.893067359924316,15.109720230102539,11.680123329162598,22.34633445739746,19.432964324951172,4.241116523742676,6.013824462890625,DistributedCameraSinkMgr,22.34633445739746
distributed_camera\interfaces\inner_kits\native_cpp\camera_source\include\dcamera_source_handler.h,5.97530460357666,3.9566547870635986,9.658365249633789,5.866451740264893,1.6015278100967407,1.052736759185791,1.6166430711746216,7.518893718719482,5.169060707092285,4.840916633605957,CameraServiceCommon,9.658365249633789
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcameradata\dcamera_stream_data_process.h,13.201485633850098,7.833574295043945,6.475825786590576,4.521378517150879,1.0189013481140137,1.0529546737670898,5.833076477050781,10.48565673828125,7.073473930358887,9.252324104309082,CameraDataPostProcess,13.201485633850098
distributed_camera\camera_hdf\hdi_impl\include\dcamera_device\dcamera_device.h,3.6947622299194336,0.6269419193267822,9.417938232421875,0.6892502903938293,1.04764986038208,1.7226824760437012,3.687962770462036,8.306046485900879,8.258624076843262,11.722732543945312,utils,11.722732543945312
distributed_camera\services\cameraservice\cameraoperator\client\test\unittest\common\cameraoperator\dcamera_client_test.cpp,11.348677635192871,7.714644432067871,6.574598789215088,3.1925010681152344,3.8187155723571777,1.6643856763839722,7.8327436447143555,17.247575759887695,6.377920627593994,8.554099082946777,DistributedCameraSourceMgr,17.247575759887695
distributed_camera\services\cameraservice\cameraoperator\client\src\callback\dcamera_input_callback.cpp,3.652083396911621,0.45473381876945496,6.542349338531494,0.48495393991470337,1.4725371599197388,1.5027573108673096,5.345213413238525,9.499653816223145,4.469099044799805,6.946667671203613,DistributedCameraSourceMgr,9.499653816223145
distributed_camera\services\data_process\include\utils\image_common_type.h,12.568124771118164,19.775449752807617,5.902121067047119,6.171910285949707,2.851301431655884,2.941525936126709,7.858870506286621,10.615618705749512,4.193413734436035,110.04615783691406,utils,110.04615783691406
distributed_camera\services\cameraservice\base\src\dcamera_metadata_setting_cmd.cpp,5.579517364501953,5.06930685043335,16.190767288208008,4.229885578155518,6.678542137145996,3.7749156951904297,6.6312432289123535,5.185384750366211,6.505552768707275,4.82087516784668,CameraServiceCommon,16.190767288208008
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerastate\dcamera_source_regist_state.h,5.164944171905518,2.397669792175293,8.401338577270508,1.8790593147277832,1.0187433958053589,1.051822304725647,4.658621788024902,8.226598739624023,4.217905521392822,3.005490779876709,CameraServiceCommon,8.401338577270508
distributed_camera\services\cameraservice\cameraoperator\client\include\listener\dcamera_photo_surface_listener.h,3.0351459980010986,0.0,5.498134613037109,2.411081314086914,1.0169419050216675,1.0461970567703247,2.3596408367156982,9.151453018188477,4.248836040496826,4.831149578094482,DistributedCameraSourceMgr,9.151453018188477
distributed_camera\services\cameraservice\sourceservice\include\distributedcameramgr\dcamerainterface\icamera_state_listener.h,9.972116470336914,6.864241123199463,5.264871597290039,4.921905517578125,1.0188771486282349,1.0521661043167114,5.850461006164551,10.031888008117676,5.133439540863037,4.753637313842773,DistributedCameraSourceMgr,10.031888008117676
distributed_camera\camera_hdf\hdi_impl\src\dstream_operator\dbuffer_manager.cpp,15.065765380859375,6.830552577972412,5.796748638153076,3.6894078254699707,6.347228050231934,3.9818763732910156,9.498332977294922,10.027955055236816,8.136926651000977,9.286470413208008,CameraDataPostProcess,15.065765380859375
distributed_camera\camera_hdf\hdi_impl\src\dcamera_device\dmetadata_processor.cpp,26.24878692626953,20.809785842895508,14.294854164123535,10.167896270751953,4.455048084259033,7.139319896697998,16.479976654052734,19.186481475830078,11.16840934753418,17.881057739257812,CameraDataPostProcess,26.24878692626953
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamera_source_dev.cpp,14.397533416748047,7.684044361114502,18.489606857299805,10.432449340820312,15.531546592712402,10.636341094970703,22.754932403564453,27.10077667236328,9.539566040039062,10.354157447814941,DistributedCameraSourceMgr,27.10077667236328
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\src\dcamera_sink_handler_ipc.cpp,10.0394926071167,4.816626071929932,8.871315002441406,6.171313285827637,4.292437553405762,3.621807813644409,11.379894256591797,7.155141353607178,9.62587833404541,4.809449195861816,DistributedCameraSinkMgr,11.379894256591797
distributed_camera\camera_hdf\interfaces\hdi_ipc\client\operator\dstream_operator_callback_stub.cpp,11.840292930603027,8.325812339782715,5.8856916427612305,5.519075393676758,3.5337283611297607,1.5089950561523438,7.883565902709961,16.33325958251953,11.811661720275879,13.141095161437988,DistributedCameraSourceMgr,16.33325958251953
distributed_camera\services\cameraservice\sourceservice\include\distributedcamera\dcamera_service_state_listener.h,9.941258430480957,6.832235336303711,5.557994365692139,4.8958916664123535,1.0187932252883911,1.0519872903823853,6.085716724395752,11.960145950317383,5.941929340362549,6.416358470916748,DistributedCameraSourceMgr,11.960145950317383
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamera_source_event.cpp,4.767514228820801,1.7277928590774536,10.245363235473633,1.7619197368621826,1.019394874572754,1.053521752357483,4.461867809295654,8.313348770141602,5.373471736907959,4.885668754577637,CameraServiceCommon,10.245363235473633
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_state_factory.cpp,6.484649658203125,3.9586312770843506,7.383630275726318,2.528135299682617,1.6290028095245361,3.1525444984436035,3.164963483810425,13.840373039245605,8.481643676757812,6.823659420013428,DistributedCameraSourceMgr,13.840373039245605
distributed_camera\camera_hdf\interfaces\hdi_ipc\config\host\dcamera_host_config.cpp,9.983997344970703,8.28046703338623,8.134872436523438,6.726578712463379,2.002298593521118,2.002298593521118,8.584184646606445,9.85165786743164,10.26948070526123,8.758330345153809,VirtualCameraHdf,10.26948070526123
distributed_camera\interfaces\inner_kits\native_cpp\camera_sink\include\distributed_camera_sink_proxy.h,3.7131974697113037,4.038686752319336,8.043023109436035,7.975848197937012,2.03863263130188,2.1129322052001953,3.7752275466918945,3.565105676651001,4.511746883392334,5.004335880279541,CameraServiceCommon,8.043023109436035
distributed_camera\camera_hdf\interfaces\hdi_ipc\config\provider\dcamera_provider_config.cpp,9.954520225524902,10.122429847717285,9.990958213806152,8.569354057312012,2.002277374267578,2.002277374267578,11.38890552520752,9.826234817504883,12.391824722290039,10.608460426330566,VirtualCameraHdf,12.391824722290039
distributed_camera\services\cameraservice\cameraoperator\client\include\callback\dcamera_manager_callback.h,3.0330326557159424,0.0,4.279851913452148,0.025359800085425377,1.0158770084381104,1.0412367582321167,2.358778715133667,6.3635573387146,4.2516560554504395,4.839202880859375,DistributedCameraSourceMgr,6.3635573387146
distributed_camera\services\cameraservice\cameraoperator\handler\include\dcamera_handler.h,11.347067832946777,1.6349632740020752,7.79009485244751,2.5607619285583496,1.5999031066894531,1.1250327825546265,4.512648582458496,5.164295673370361,4.229268550872803,5.907583713531494,CameraDataPostProcess,11.347067832946777
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameracontrol\dcamera_source_controller_channel_listener.cpp,12.607218742370605,6.569741249084473,13.01749324798584,10.189452171325684,16.81614875793457,12.289728164672852,22.550704956054688,22.642244338989258,4.441624641418457,6.94483757019043,DistributedCameraSourceMgr,22.642244338989258
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcameradata\dcamera_source_data_process.cpp,12.16408634185791,8.679317474365234,8.13120174407959,3.975334405899048,3.6767215728759766,2.0332014560699463,6.648489952087402,10.86630916595459,7.476021766662598,9.451864242553711,CameraDataPostProcess,12.16408634185791
distributed_camera\services\cameraservice\sourceservice\src\distributedcameramgr\dcamerastate\dcamera_source_state_machine.cpp,6.377374172210693,2.6318933963775635,8.353120803833008,1.862496018409729,1.9309613704681396,1.0456074476242065,5.415331840515137,12.840362548828125,4.422075271606445,3.5819878578186035,DistributedCameraSourceMgr,12.840362548828125
distributed_camera\services\data_process\include\pipeline\abstract_data_process.h,12.26356315612793,8.980835914611816,6.740273475646973,2.467306137084961,1.0493382215499878,1.14556884765625,6.5700907707214355,7.326858043670654,4.240662097930908,4.7534685134887695,CameraDataPostProcess,12.26356315612793
distributed_camera\services\cameraservice\sinkservice\test\unittest\common\distributedcameramgr\mock_data_process_pipeline.h,12.63010025024414,14.097541809082031,7.50013542175293,8.164750099182129,1.6467550992965698,1.0498661994934082,6.619988918304443,8.148103713989258,4.246143341064453,6.993791103363037,CameraDataProcessCommon,14.097541809082031
distributed_camera\camera_hdf\hdi_impl\include\dstream_operator\dstream_operator.h,6.005631923675537,1.3115947246551514,5.17511510848999,0.9797860383987427,1.0498679876327515,1.7969400882720947,2.379142999649048,14.042333602905273,10.303401947021484,10.443497657775879,DistributedCameraSourceMgr,14.042333602905273
